,email_open_rate,time_in_product_mins,country_AU,devices_Desktop,referrer_channels_Direct,referrer_channels_None,referrer_channels_Organic,campaigns_au_nz_eofy,campaigns_au_nz_mobile_product_launch,industries_Construction,industries_Education,industries_Finance,industries_Healthcare,industries_Hospitality
42781,31.0,14.26,0,0,0,0,1,0,1,0,0,0,0,1
6010,12.0,15.63,1,0,0,1,0,0,0,1,0,0,0,0
16733,37.0,22.74,0,0,0,1,0,0,1,0,0,0,0,1
21381,90.0,17.53,1,1,0,0,0,0,0,0,0,0,1,0
5025,76.0,18.2,1,1,0,0,0,0,0,0,0,0,1,0
11697,97.0,62.06,1,1,0,0,1,0,0,0,0,0,0,0
4404,73.0,28.23,0,0,0,0,1,0,1,0,1,0,0,0
18062,16.0,15.7,0,1,0,0,1,0,0,0,0,0,0,1
8055,11.0,68.49,0,0,0,0,0,0,0,1,0,0,0,0
12418,91.0,66.81,0,1,0,0,0,1,0,1,0,0,0,0
36443,57.0,79.48,1,0,1,0,0,0,1,1,0,0,0,0
5885,24.0,16.74,1,1,0,0,0,0,0,0,0,0,1,0
19233,98.0,19.32,0,0,0,0,0,0,1,0,0,0,0,1
134,39.0,18.82,1,1,1,0,0,0,0,0,0,1,0,0
42769,82.0,17.58,0,0,0,0,0,0,1,0,0,1,0,0
29648,12.0,11.2,1,0,0,0,0,1,0,1,0,0,0,0
47436,64.0,64.86,0,0,0,0,1,0,1,0,0,0,1,0
43141,69.0,17.75,0,1,0,0,0,0,0,1,0,0,0,0
21135,68.0,77.4,0,1,1,0,0,1,0,0,0,0,0,1
16641,84.0,57.44,0,0,1,0,0,0,1,1,0,0,0,0
10522,29.0,15.32,0,1,0,1,0,0,0,0,1,0,0,0
36987,23.0,23.23,0,1,0,0,0,0,0,0,0,1,0,0
5703,13.0,14.79,0,0,1,0,0,0,1,0,1,0,0,0
21563,91.0,26.89,1,0,0,0,0,1,0,0,0,1,0,0
2879,88.0,16.57,0,0,0,0,1,0,1,1,0,0,0,0
27565,18.0,21.54,0,1,0,0,1,1,0,1,0,0,0,0
20757,18.0,22.09,1,1,0,0,0,0,0,0,0,0,0,0
14709,24.0,11.78,0,0,0,0,0,0,1,0,0,1,0,0
25978,1.0,24.32,0,0,0,1,0,0,1,0,1,0,0,0
4598,6.0,30.15,1,0,0,0,1,0,1,0,0,0,0,1
26045,60.0,18.89,0,1,0,0,0,0,0,0,0,0,0,1
15004,7.0,19.91,1,0,1,0,0,0,1,0,0,0,1,0
26356,61.0,18.09,0,0,1,0,0,0,1,1,0,0,0,0
15755,88.0,18.78,0,0,0,0,0,1,0,0,1,0,0,0
49720,40.0,31.59,1,1,0,0,0,0,0,0,0,1,0,0
9818,34.0,74.34,0,1,0,0,0,1,0,1,0,0,0,0
23561,64.0,19.64,0,1,1,0,0,1,0,0,0,0,1,0
49571,47.0,17.95,0,1,1,0,0,1,0,1,0,0,0,0
36993,92.0,77.57,0,1,0,0,0,1,0,0,1,0,0,0
24654,81.0,14.7,0,0,0,0,0,0,1,0,0,0,1,0
28058,34.0,9.06,1,0,1,0,0,0,1,0,1,0,0,0
26916,69.0,64.3,0,0,1,0,0,0,0,0,0,1,0,0
12249,63.0,18.68,0,0,1,0,0,0,1,0,1,0,0,0
11143,2.0,64.96,1,0,0,0,0,0,1,0,0,0,1,0
36487,88.0,9.16,0,0,1,0,0,0,1,0,0,0,0,0
44117,5.0,18.71,1,0,0,0,0,0,1,1,0,0,0,0
16547,79.0,24.75,1,0,0,0,1,1,0,0,0,0,0,0
42327,73.0,15.31,1,1,1,0,0,0,0,0,1,0,0,0
49465,70.0,73.56,1,1,0,0,0,0,0,1,0,0,0,0
12864,79.0,26.26,0,0,0,0,0,0,1,0,1,0,0,0
41087,27.0,16.17,0,0,0,0,1,0,1,1,0,0,0,0
31279,72.0,71.94,0,1,1,0,0,0,0,0,0,0,1,0
1017,21.0,21.17,1,1,1,0,0,1,0,0,0,0,0,0
44738,94.0,17.22,0,0,0,0,0,1,0,0,1,0,0,0
7437,46.0,13.56,0,1,0,0,0,1,0,0,0,0,0,1
15676,50.0,11.91,0,0,0,0,1,0,0,1,0,0,0,0
44456,76.0,25.34,0,1,0,0,1,1,0,0,0,0,1,0
22181,93.0,76.34,0,1,0,0,1,0,0,1,0,0,0,0
10939,3.0,16.08,0,1,0,0,0,0,0,0,0,1,0,0
22551,97.0,18.01,0,0,0,0,0,0,1,0,0,1,0,0
31584,87.0,23.72,0,0,0,0,0,0,0,0,1,0,0,0
1868,60.0,72.67,0,1,0,0,0,1,0,0,0,0,0,1
7347,85.0,76.75,0,0,0,1,0,0,1,0,0,1,0,0
22610,1.0,19.41,0,1,0,1,0,0,0,0,0,0,0,1
12766,86.0,22.88,0,0,1,0,0,1,0,0,1,0,0,0
28816,61.0,9.21,0,1,0,0,0,0,0,0,0,0,1,0
49674,6.0,18.37,1,0,0,0,1,0,1,1,0,0,0,0
28779,87.0,16.46,0,0,0,0,1,0,1,0,0,0,0,1
10854,15.0,11.91,1,1,0,0,1,0,0,0,1,0,0,0
49091,44.0,69.14,0,0,0,0,1,0,1,0,1,0,0,0
34323,96.0,75.98,0,0,0,0,0,0,1,1,0,0,0,0
32433,40.0,20.25,0,1,0,0,1,1,0,1,0,0,0,0
20332,85.0,15.15,0,0,0,0,1,0,1,0,0,1,0,0
13481,60.0,63.62,0,1,0,0,1,0,0,0,0,1,0,0
37063,36.0,23.47,0,1,0,0,1,0,0,0,1,0,0,0
16038,91.0,62.52,0,1,0,0,1,1,0,0,0,0,0,1
4710,19.0,17.94,1,0,0,1,0,0,1,0,0,0,0,1
17061,42.0,75.16,1,0,0,0,0,0,1,0,0,0,1,0
19472,50.0,78.01,1,0,0,0,0,0,1,1,0,0,0,0
17331,68.0,15.04,0,0,0,0,0,0,1,0,0,1,0,0
25022,78.0,69.15,1,1,1,0,0,1,0,0,0,0,0,1
38421,40.0,26.48,0,0,1,0,0,0,1,0,0,0,1,0
19499,90.0,20.7,0,1,0,0,1,1,0,0,1,0,0,0
13102,44.0,75.35,0,0,0,0,0,1,0,0,0,0,1,0
22924,19.0,26.32,0,0,0,0,1,0,1,0,1,0,0,0
42149,1.0,16.62,0,1,0,0,0,1,0,0,1,0,0,0
12875,85.0,69.97,1,1,0,0,0,1,0,0,0,1,0,0
20274,21.0,20.96,1,1,0,0,0,0,0,0,0,1,0,0
31759,58.0,25.58,0,0,0,0,1,0,1,0,0,0,1,0
38353,69.0,20.16,0,1,0,0,1,0,0,1,0,0,0,0
22111,95.0,21.39,0,1,0,0,1,1,0,1,0,0,0,0
33653,73.0,18.24,0,1,0,0,1,0,0,0,0,0,1,0
49117,69.0,14.69,1,0,0,0,1,0,1,1,0,0,0,0
46971,48.0,63.08,0,1,0,0,0,0,0,1,0,0,0,0
43095,42.0,68.65,0,0,0,0,0,0,1,0,0,0,1,0
45453,32.0,21.15,0,1,0,1,0,1,0,0,0,1,0,0
9089,31.0,24.59,1,0,1,0,0,0,1,1,0,0,0,0
29282,10.0,85.05,1,1,0,0,0,1,0,0,1,0,0,0
23822,12.0,69.6,0,0,1,0,0,0,1,0,0,1,0,0
35698,95.0,76.25,0,0,0,0,0,1,0,0,0,1,0,0
904,38.0,23.2,1,1,0,0,0,1,0,1,0,0,0,0
7159,12.0,26.25,0,0,1,0,0,0,1,1,0,0,0,0
9993,70.0,18.43,0,0,1,0,0,0,1,0,0,0,0,1
27906,77.0,17.34,0,1,1,0,0,0,0,0,1,0,0,0
14891,2.0,16.26,0,0,0,0,0,0,1,0,0,0,0,0
45961,48.0,23.21,0,0,1,0,0,0,1,1,0,0,0,0
18888,67.0,69.64,0,1,0,0,0,0,0,1,0,0,0,0
44625,91.0,68.31,0,1,1,0,0,1,0,0,0,1,0,0
19787,27.0,26.13,1,0,0,0,0,0,1,0,0,0,0,1
23837,42.0,68.27,0,1,0,0,0,1,0,0,0,0,1,0
40289,96.0,16.64,0,0,0,0,1,0,1,0,0,1,0,0
26509,73.0,72.32,0,0,0,0,0,0,0,0,0,0,1,0
41332,66.0,27.07,0,1,0,0,1,1,0,1,0,0,0,0
5477,74.0,23.71,0,0,0,0,0,0,1,1,0,0,0,0
18559,39.0,62.26,0,1,1,0,0,0,0,0,0,0,0,1
36823,53.0,70.8,0,0,1,0,0,0,1,0,0,0,0,1
39469,57.0,67.02,0,0,1,0,0,0,1,1,0,0,0,0
30429,62.0,13.29,0,0,0,0,0,1,0,1,0,0,0,0
33371,16.0,19.16,0,1,0,0,0,0,0,0,0,0,1,0
44388,3.0,57.96,1,0,0,1,0,0,0,1,0,0,0,0
24092,18.0,17.92,1,1,1,0,0,0,0,0,1,0,0,0
39680,86.0,68.45,0,1,0,0,1,1,0,0,0,1,0,0
45656,67.0,77.92,0,1,0,0,1,1,0,1,0,0,0,0
49103,80.0,22.6,1,0,0,0,0,0,1,0,1,0,0,0
25340,81.0,20.41,0,1,1,0,0,1,0,0,0,0,1,0
9664,3.0,57.75,0,0,0,0,0,0,1,1,0,0,0,0
8992,19.0,22.95,0,1,1,0,0,1,0,0,0,1,0,0
17682,62.0,22.68,0,1,0,0,1,0,0,0,1,0,0,0
48901,23.0,78.63,0,0,0,0,1,0,1,0,1,0,0,0
2900,31.0,63.25,0,1,0,0,1,1,0,0,0,1,0,0
49929,99.0,21.66,0,0,0,0,1,0,0,1,0,0,0,0
47622,4.0,67.59,0,1,0,0,1,0,0,0,0,1,0,0
14216,40.0,20.49,1,0,0,0,0,0,1,0,1,0,0,0
40447,95.0,69.83,0,1,1,0,0,1,0,0,0,0,0,0
11668,70.0,23.8,1,0,1,0,0,0,0,0,0,0,1,0
41909,83.0,61.4,0,0,0,1,0,0,1,1,0,0,0,0
36534,29.0,25.74,0,1,0,0,1,0,0,0,0,0,1,0
49843,99.0,22.29,0,1,1,0,0,0,0,0,0,0,0,1
32556,41.0,26.11,0,0,1,0,0,0,1,0,0,0,0,1
39876,38.0,29.38,0,1,0,0,1,0,0,0,0,1,0,0
24864,91.0,20.04,0,0,1,0,0,0,1,0,0,0,0,1
34239,32.0,25.08,0,0,0,0,1,0,1,0,0,0,0,0
13162,34.0,71.6,0,0,0,1,0,0,1,1,0,0,0,0
23962,71.0,22.63,0,0,0,0,0,0,0,0,0,1,0,0
15239,35.0,23.67,0,1,1,0,0,0,0,0,0,1,0,0
4607,37.0,74.08,0,1,0,0,0,1,0,0,0,1,0,0
16610,54.0,17.46,0,1,0,0,0,0,0,0,0,0,1,0
41350,6.0,21.27,1,0,0,0,0,0,1,1,0,0,0,0
36526,42.0,21.08,1,0,0,0,0,0,1,0,0,0,0,0
40967,51.0,71.92,0,0,0,0,0,0,1,1,0,0,0,0
14774,91.0,26.28,0,0,1,0,0,0,1,0,0,0,0,1
1006,21.0,26.67,1,1,1,0,0,0,0,0,0,1,0,0
4630,17.0,23.05,0,0,0,0,1,0,1,1,0,0,0,0
19137,37.0,20.51,0,0,0,0,1,0,0,0,0,1,0,0
49005,75.0,63.06,0,1,0,0,1,1,0,1,0,0,0,0
7116,34.0,19.65,0,0,1,0,0,0,1,0,0,1,0,0
31016,72.0,57.67,1,0,0,0,0,0,1,0,1,0,0,0
16591,99.0,64.61,0,1,0,0,0,1,0,0,0,0,0,1
3402,37.0,65.94,0,0,0,0,0,0,1,0,0,0,0,1
46084,59.0,24.76,0,0,0,0,1,0,1,1,0,0,0,0
16000,20.0,70.79,0,0,0,0,0,0,1,0,0,1,0,0
44818,98.0,12.33,1,0,1,0,0,0,1,0,0,0,0,1
470,90.0,69.28,1,1,0,1,0,0,0,0,0,0,0,0
28152,76.0,12.99,0,1,0,0,0,0,0,0,1,0,0,0
28795,64.0,16.43,1,0,0,0,0,0,0,0,0,1,0,0
28610,60.0,12.04,0,1,1,0,0,0,0,0,0,0,0,1
10010,91.0,68.78,1,0,0,0,0,0,1,0,0,1,0,0
28994,65.0,20.24,1,0,0,1,0,0,1,0,1,0,0,0
11665,38.0,15.42,0,1,0,0,1,0,0,1,0,0,0,0
34102,28.0,24.28,1,1,0,0,0,0,0,0,0,0,1,0
861,86.0,23.05,0,0,0,0,1,0,1,1,0,0,0,0
20088,46.0,78.17,0,0,0,0,1,0,1,0,0,1,0,0
42332,53.0,17.15,0,0,0,0,0,0,0,0,0,0,1,0
6845,52.0,22.71,0,1,0,0,1,1,0,0,0,0,1,0
26937,65.0,66.31,0,0,0,0,0,0,1,0,0,0,0,1
27609,2.0,23.72,0,1,1,0,0,0,0,0,0,0,1,0
30278,60.0,62.28,0,0,0,0,1,0,1,0,1,0,0,0
35186,75.0,83.19,0,1,0,0,0,0,0,0,0,1,0,0
9305,71.0,66.74,1,1,1,0,0,1,0,0,1,0,0,0
2383,2.0,61.48,1,1,1,0,0,0,0,1,0,0,0,0
19889,84.0,28.2,0,0,0,0,1,0,1,0,0,0,1,0
5173,48.0,18.17,0,0,0,0,1,0,0,0,0,1,0,0
26987,44.0,15.36,0,1,0,0,0,1,0,0,0,0,1,0
17600,52.0,75.51,0,0,0,0,0,0,1,0,0,1,0,0
28744,56.0,63.85,1,1,0,0,0,1,0,0,0,0,0,1
968,5.0,70.02,1,0,0,1,0,1,0,1,0,0,0,0
21996,36.0,27.04,0,0,1,0,0,0,1,1,0,0,0,0
35901,13.0,82.93,1,1,0,0,0,1,0,0,0,0,0,0
42001,38.0,71.59,0,1,0,0,1,1,0,0,0,0,0,1
12356,86.0,51.73,1,1,0,0,0,1,0,0,1,0,0,0
14901,8.0,58.35,0,0,0,1,0,0,1,0,0,1,0,0
23616,44.0,14.01,0,0,0,1,0,0,1,0,0,0,1,0
32655,32.0,15.12,0,0,0,0,0,0,1,1,0,0,0,0
19435,99.0,14.83,0,1,0,0,1,0,0,0,0,1,0,0
6333,15.0,11.2,0,1,0,1,0,0,0,0,0,0,0,0
39986,95.0,16.83,0,0,0,1,0,0,0,1,0,0,0,0
10683,27.0,70.91,0,1,0,0,0,0,0,0,0,1,0,0
46675,24.0,69.58,0,0,0,0,0,0,1,0,0,1,0,0
15146,75.0,24.26,0,1,0,1,0,0,0,0,1,0,0,0
40417,31.0,63.09,0,1,1,0,0,0,0,0,0,0,0,0
31449,92.0,66.8,0,0,0,0,0,1,0,1,0,0,0,0
22373,10.0,79.16,1,0,0,1,0,0,1,1,0,0,0,0
19451,98.0,23.57,0,1,1,0,0,0,0,1,0,0,0,0
44769,28.0,17.74,0,1,1,0,0,0,0,0,0,1,0,0
17798,40.0,21.06,1,1,1,0,0,0,0,0,0,0,0,1
11365,5.0,19.16,0,1,1,0,0,0,0,0,0,1,0,0
29245,13.0,18.51,0,1,0,0,0,1,0,0,0,0,0,1
6715,27.0,59.22,0,1,0,0,0,1,0,1,0,0,0,0
23568,74.0,73.89,0,1,0,0,0,1,0,1,0,0,0,0
10623,73.0,68.97,1,1,0,0,0,1,0,0,1,0,0,0
28538,9.0,95.8,0,0,0,0,0,0,1,1,0,0,0,0
24226,43.0,14.3,0,1,0,0,1,0,0,0,0,1,0,0
45598,13.0,16.81,1,1,0,0,0,0,0,0,1,0,0,0
13501,15.0,57.83,0,0,0,0,0,0,1,0,1,0,0,0
33882,4.0,21.53,0,0,0,0,1,0,1,0,0,1,0,0
35300,25.0,13.81,0,1,0,0,1,0,0,0,0,1,0,0
22173,88.0,71.39,0,0,1,0,0,0,1,0,0,1,0,0
6324,36.0,19.46,0,1,0,0,0,0,0,0,0,0,0,0
25670,26.0,24.54,1,1,0,0,0,0,0,0,0,0,1,0
45989,22.0,71.17,1,0,0,0,1,1,0,0,0,1,0,0
27549,58.0,21.08,0,0,0,0,1,0,1,0,1,0,0,0
47486,14.0,20.06,1,0,0,1,0,0,1,1,0,0,0,0
41962,14.0,22.02,0,0,0,1,0,0,1,1,0,0,0,0
12257,71.0,24.09,0,1,1,0,0,0,0,0,0,0,0,1
27647,93.0,71.59,1,0,0,0,1,0,1,0,0,0,0,1
20509,79.0,49.87,1,0,0,0,0,0,1,0,0,1,0,0
12825,57.0,57.16,0,1,0,1,0,0,0,1,0,0,0,0
8496,32.0,18.98,0,0,0,0,1,0,1,0,0,0,1,0
37010,51.0,23.53,0,1,0,1,0,0,0,1,0,0,0,0
20747,65.0,20.27,0,1,1,0,0,1,0,1,0,0,0,0
29834,14.0,15.07,1,0,0,0,0,0,1,0,1,0,0,0
42811,42.0,74.77,1,0,0,0,0,0,1,0,0,1,0,0
16833,55.0,75.26,0,0,0,0,0,0,1,0,0,1,0,0
15953,25.0,68.86,0,0,1,0,0,0,1,0,0,1,0,0
47361,80.0,20.67,1,0,0,1,0,0,1,0,1,0,0,0
12806,16.0,18.63,0,0,1,0,0,0,1,1,0,0,0,0
32683,50.0,14.74,0,0,0,0,0,0,1,0,0,0,1,0
13239,28.0,26.17,0,1,0,0,1,0,0,1,0,0,0,0
19127,63.0,22.06,0,1,0,1,0,0,0,0,0,0,0,1
4484,13.0,19.17,0,1,0,1,0,0,0,0,1,0,0,0
1049,23.0,21.82,1,1,0,0,1,0,0,0,0,1,0,0
649,82.0,22.75,0,0,0,0,0,0,1,0,0,1,0,0
7260,5.0,70.58,0,0,1,0,0,0,1,0,0,0,1,0
43330,49.0,17.52,0,1,0,0,0,1,0,0,0,1,0,0
24643,5.0,21.7,0,0,0,0,0,0,1,1,0,0,0,0
42317,52.0,67.0,0,1,1,0,0,0,0,0,0,0,1,0
47089,10.0,13.91,0,0,0,1,0,0,1,0,0,0,0,1
18258,8.0,13.99,1,1,1,0,0,0,0,1,0,0,0,0
37052,95.0,16.1,0,1,1,0,0,0,0,0,0,1,0,0
17008,74.0,18.48,0,1,0,0,1,0,0,0,0,1,0,0
15083,24.0,18.38,1,1,0,1,0,0,0,0,0,0,0,1
4221,35.0,75.32,1,0,1,0,0,0,1,0,1,0,0,0
32379,30.0,68.49,1,0,0,0,1,0,1,0,0,0,1,0
42011,59.0,84.97,0,1,0,0,1,1,0,0,0,1,0,0
365,2.0,77.98,0,0,1,0,0,0,1,0,1,0,0,0
8917,32.0,74.86,1,0,1,0,0,0,1,0,0,0,1,0
15975,51.0,74.95,0,0,0,0,1,0,1,1,0,0,0,0
30099,80.0,51.81,0,0,0,0,1,0,1,1,0,0,0,0
1969,34.0,56.95,0,1,0,0,0,1,0,0,0,0,0,0
38383,39.0,23.6,1,1,0,0,1,1,0,0,0,1,0,0
46553,70.0,67.33,0,0,0,0,0,0,1,0,0,1,0,0
24924,23.0,85.22,1,0,0,0,0,0,0,1,0,0,0,0
49293,38.0,18.04,0,1,0,0,1,0,0,0,0,1,0,0
14753,4.0,76.53,0,1,0,0,1,1,0,0,0,1,0,0
24398,71.0,69.97,0,1,1,0,0,1,0,1,0,0,0,0
22197,36.0,71.47,0,0,1,0,0,0,1,1,0,0,0,0
30616,6.0,80.89,0,0,1,0,0,0,1,0,0,0,0,0
37646,24.0,17.9,1,1,1,0,0,0,0,0,1,0,0,0
31657,46.0,83.21,0,0,0,0,0,0,1,0,0,1,0,0
31583,87.0,14.43,0,0,0,0,1,0,1,0,0,1,0,0
18476,82.0,19.48,0,1,0,0,1,0,0,1,0,0,0,0
13127,74.0,17.68,1,1,0,0,0,1,0,0,0,0,0,1
35364,30.0,13.03,0,1,0,1,0,0,0,0,0,1,0,0
22759,96.0,22.01,1,1,1,0,0,1,0,1,0,0,0,0
8936,19.0,23.26,0,0,1,0,0,0,1,0,0,0,1,0
33713,19.0,11.9,0,1,0,0,1,1,0,0,0,0,0,0
32149,1.0,64.94,0,1,1,0,0,0,0,0,0,0,0,1
11130,20.0,19.53,0,0,1,0,0,0,1,0,0,1,0,0
6051,49.0,45.34,0,1,1,0,0,0,0,0,0,0,0,1
30775,27.0,17.51,1,1,0,0,1,0,0,1,0,0,0,0
2955,77.0,70.8,1,0,0,0,0,0,1,0,1,0,0,0
8740,29.0,19.33,0,1,0,0,1,0,0,0,0,0,1,0
14507,92.0,29.09,1,1,0,0,0,1,0,0,1,0,0,0
40404,25.0,22.55,1,0,0,0,1,0,1,0,0,1,0,0
18245,24.0,22.47,0,1,0,0,1,0,0,0,0,0,0,0
47054,51.0,24.78,1,1,0,0,0,1,0,0,0,1,0,0
1182,74.0,73.66,0,1,0,1,0,0,0,0,0,1,0,0
11663,100.0,22.05,1,1,0,0,1,1,0,1,0,0,0,0
26816,58.0,70.12,0,0,0,0,1,0,1,0,0,0,0,1
41911,7.0,68.16,0,1,0,0,0,0,0,0,0,0,0,0
14357,72.0,80.08,0,1,0,0,0,0,0,1,0,0,0,0
5058,42.0,13.65,1,1,0,1,0,1,0,1,0,0,0,0
9194,24.0,21.46,0,1,0,0,0,0,0,0,0,0,1,0
45980,73.0,19.25,0,0,1,0,0,0,1,0,0,1,0,0
10046,59.0,20.68,1,0,0,0,0,0,0,0,0,1,0,0
15911,30.0,21.51,0,0,0,0,0,0,1,1,0,0,0,0
3239,14.0,78.68,0,0,1,0,0,0,1,1,0,0,0,0
17734,60.0,25.6,0,1,0,0,1,0,0,0,0,1,0,0
28787,100.0,35.3,0,0,0,0,0,0,1,0,0,0,0,0
32326,12.0,69.52,1,0,0,0,1,0,1,0,0,0,1,0
9236,3.0,15.94,0,1,0,0,1,0,0,0,0,0,0,1
47037,80.0,24.22,1,0,1,0,0,0,1,1,0,0,0,0
25183,9.0,72.74,0,0,0,0,0,0,1,0,0,1,0,0
16450,68.0,69.6,0,1,0,0,0,1,0,1,0,0,0,0
25863,94.0,78.8,1,1,0,1,0,0,0,0,0,1,0,0
28227,2.0,51.2,0,1,0,1,0,0,0,1,0,0,0,0
9264,51.0,72.16,0,0,0,0,0,0,0,0,0,0,1,0
18405,70.0,20.79,1,0,1,0,0,0,1,0,0,1,0,0
29465,31.0,21.9,1,1,0,0,1,1,0,0,0,1,0,0
15697,66.0,69.01,0,1,1,0,0,0,0,0,0,0,1,0
20319,64.0,83.03,0,0,0,0,1,0,1,1,0,0,0,0
16790,78.0,15.37,0,0,1,0,0,0,1,1,0,0,0,0
29157,81.0,27.43,0,0,0,0,0,0,1,0,0,0,0,1
40932,24.0,16.26,0,0,0,0,0,0,0,0,0,0,1,0
24002,76.0,21.6,1,1,0,0,0,1,0,0,0,1,0,0
3419,93.0,67.96,1,1,0,0,0,0,0,0,0,0,1,0
26978,65.0,66.67,1,0,1,0,0,0,1,0,0,0,0,0
25650,86.0,18.04,1,1,0,0,1,0,0,0,0,0,0,0
3191,18.0,21.38,0,0,0,0,0,0,1,0,0,1,0,0
29084,88.0,21.06,0,0,0,0,0,0,0,0,0,0,0,1
20138,15.0,17.51,0,1,0,1,0,0,0,0,0,1,0,0
27124,66.0,17.72,1,1,1,0,0,0,0,0,0,0,0,1
9686,1.0,20.47,0,1,0,0,0,1,0,1,0,0,0,0
20978,64.0,16.75,0,1,1,0,0,1,0,0,0,0,0,0
3065,44.0,16.5,0,0,1,0,0,0,1,1,0,0,0,0
13204,28.0,20.9,0,0,1,0,0,0,1,0,0,1,0,0
28515,49.0,23.57,0,1,0,0,0,1,0,0,0,1,0,0
46936,29.0,18.26,1,1,0,0,0,1,0,0,1,0,0,0
16352,43.0,21.7,0,0,0,0,1,0,1,0,0,0,1,0
23763,30.0,67.51,0,0,0,0,0,0,1,1,0,0,0,0
23929,83.0,21.13,0,0,0,0,1,0,1,1,0,0,0,0
29463,64.0,20.25,0,1,0,0,1,0,0,0,0,1,0,0
17051,57.0,20.8,1,0,0,0,1,0,1,0,0,1,0,0
31773,40.0,15.64,1,1,0,0,1,1,0,0,1,0,0,0
27699,68.0,17.07,0,1,0,1,0,1,0,1,0,0,0,0
33436,6.0,70.81,0,0,0,0,0,0,1,1,0,0,0,0
1665,26.0,71.61,1,1,0,1,0,0,0,1,0,0,0,0
48372,15.0,23.67,0,0,0,0,1,0,1,0,0,1,0,0
15893,60.0,68.42,1,0,1,0,0,0,1,0,0,1,0,0
29383,25.0,71.18,0,0,1,0,0,0,1,0,0,0,1,0
15630,45.0,66.28,0,1,0,0,0,1,0,1,0,0,0,0
18632,17.0,24.73,0,0,0,0,0,0,1,0,0,1,0,0
25475,87.0,16.73,1,1,0,1,0,0,0,1,0,0,0,0
14985,18.0,21.59,0,1,0,1,0,1,0,0,0,1,0,0
24370,73.0,65.83,0,1,0,1,0,1,0,0,0,1,0,0
23922,84.0,66.18,0,1,0,0,0,0,0,0,0,0,0,0
16056,16.0,71.68,0,0,0,0,1,0,1,0,0,0,1,0
17200,94.0,13.83,0,1,0,0,0,1,0,0,0,1,0,0
22496,74.0,19.91,1,0,0,0,0,0,1,0,0,0,1,0
28817,65.0,20.39,0,0,0,0,0,0,1,1,0,0,0,0
18717,5.0,76.43,0,1,1,0,0,1,0,0,0,0,1,0
35107,25.0,61.07,0,1,0,0,0,1,0,0,0,1,0,0
49492,1.0,67.75,0,0,0,0,0,0,1,1,0,0,0,0
2768,35.0,20.06,0,1,0,0,1,0,0,0,0,1,0,0
32974,89.0,22.7,1,1,1,0,0,1,0,1,0,0,0,0
44244,63.0,21.02,0,0,0,0,1,0,1,0,0,0,0,1
38834,41.0,10.26,0,0,0,1,0,0,1,0,0,1,0,0
27413,40.0,71.62,0,0,1,0,0,0,1,1,0,0,0,0
13927,53.0,23.72,0,0,1,0,0,0,1,0,0,1,0,0
45660,74.0,77.28,0,1,0,0,1,0,0,0,1,0,0,0
38932,87.0,15.71,0,0,1,0,0,0,0,0,0,0,1,0
15565,70.0,16.27,1,0,0,0,1,0,1,1,0,0,0,0
45493,24.0,28.11,0,0,0,0,0,0,1,1,0,0,0,0
17100,17.0,17.41,0,1,0,0,0,0,0,1,0,0,0,0
568,20.0,70.56,0,1,0,0,1,1,0,0,1,0,0,0
16821,54.0,19.15,1,1,0,0,1,0,0,0,1,0,0,0
49447,80.0,9.08,1,1,1,0,0,0,0,0,1,0,0,0
46394,1.0,68.85,0,0,1,0,0,0,1,1,0,0,0,0
27509,52.0,21.35,0,0,0,0,0,0,1,0,1,0,0,0
13658,34.0,17.84,1,0,0,0,1,0,1,0,0,1,0,0
27232,99.0,25.1,0,0,0,0,0,0,1,1,0,0,0,0
23686,21.0,23.16,1,1,1,0,0,0,0,0,0,0,1,0
31644,40.0,16.8,0,0,0,0,1,0,1,0,1,0,0,0
18068,59.0,72.31,0,1,0,1,0,0,0,0,0,0,1,0
12277,21.0,18.3,0,0,0,0,0,0,1,0,0,0,0,0
36050,84.0,84.69,0,0,1,0,0,1,0,1,0,0,0,0
11102,58.0,58.65,0,0,0,1,0,0,0,1,0,0,0,0
31836,41.0,89.21,1,0,0,0,1,0,1,0,0,0,1,0
18204,92.0,27.03,1,0,0,0,0,0,1,0,0,1,0,0
21577,16.0,14.69,0,0,0,0,1,0,1,0,0,0,0,1
29542,97.0,67.05,1,1,0,0,0,0,0,0,0,0,0,0
5576,99.0,57.89,1,0,0,0,1,0,1,0,0,1,0,0
24276,65.0,21.21,0,1,0,0,1,1,0,0,1,0,0,0
17389,29.0,82.03,1,1,0,0,1,1,0,0,0,0,1,0
15033,53.0,9.09,0,1,0,0,0,0,0,1,0,0,0,0
48891,33.0,60.07,1,0,1,0,0,0,1,1,0,0,0,0
20785,32.0,20.22,0,0,0,0,1,0,0,0,0,0,0,0
45670,10.0,72.44,0,0,0,1,0,1,0,0,1,0,0,0
7392,80.0,23.41,1,0,0,0,1,0,1,0,0,0,0,1
42385,0.0,21.91,0,1,0,0,0,0,0,0,0,0,0,1
22479,99.0,26.13,1,1,1,0,0,0,0,0,1,0,0,0
5140,43.0,11.98,1,0,1,0,0,0,1,0,0,0,0,1
49105,10.0,23.85,0,0,0,1,0,0,1,1,0,0,0,0
6505,10.0,70.24,0,0,1,0,0,0,1,0,0,0,1,0
34212,54.0,23.44,0,1,1,0,0,1,0,0,0,0,1,0
32756,16.0,18.03,0,0,0,0,1,0,1,0,1,0,0,0
